SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-23.0,-29.0,-28.0,-20.0,-20.0,-28.0,-13.0,-19.0,-25.0,40
-22.0,-29.0,-28.0,-19.0,-20.0,-27.0,-13.0,-18.0,-25.0,40
-22.0,-29.0,-28.0,-20.0,-19.0,-28.0,-12.0,-18.0,-25.0,40
-22.0,-30.0,-29.0,-20.0,-19.0,-28.0,-12.0,-18.0,-25.0,40
-22.0,-30.0,-29.0,-20.0,-19.0,-28.0,-12.0,-18.0,-25.0,40
-22.0,-30.0,-29.0,-20.0,-19.0,-28.0,-12.0,-18.0,-26.0,40
-22.0,-31.0,-29.0,-21.0,-19.0,-28.0,-12.0,-18.0,-26.0,40
-22.0,-30.0,-29.0,-20.0,-19.0,-27.0,-10.0,-17.0,-25.0,40
-20.0,-30.0,-29.0,-20.0,-17.0,-27.0,-9.0,-17.0,-25.0,40
-20.0,-30.0,-29.0,-20.0,-16.0,-27.0,-9.0,-17.0,-25.0,40
-20.0,-30.0,-28.0,-17.0,-14.0,-27.0,-8.0,-16.0,-24.0,40
-19.0,-30.0,-28.0,-14.0,-13.0,-28.0,-7.0,-17.0,-24.0,40
-20.0,-30.0,-29.0,-14.0,-13.0,-28.0,-7.0,-17.0,-25.0,40
-20.0,-30.0,-29.0,-18.0,-14.0,-28.0,-7.0,-18.0,-25.0,40
-20.0,-30.0,-29.0,-18.0,-14.0,-28.0,-7.0,-18.0,-25.0,40
-20.0,-30.0,-29.0,-18.0,-15.0,-28.0,-7.0,-19.0,-25.0,40
-20.0,-30.0,-29.0,-14.0,-14.0,-28.0,-7.0,-19.0,-25.0,40
-19.0,-30.0,-29.0,-14.0,-14.0,-28.0,-6.0,-18.0,-25.0,40
-19.0,-30.0,-29.0,-13.0,-13.0,-28.0,-5.0,-18.0,-25.0,40
-19.0,-30.0,-29.0,-11.0,-13.0,-28.0,-4.0,-18.0,-25.0,40
-19.0,-30.0,-28.0,-11.0,-12.0,-28.0,-2.0,-18.0,-25.0,40
-19.0,-30.0,-29.0,-13.0,-12.0,-28.0,-2.0,-20.0,-25.0,40
-19.0,-30.0,-29.0,-14.0,-12.0,-28.0,-5.0,-20.0,-26.0,40
-19.0,-30.0,-29.0,-14.0,-13.0,-28.0,-5.0,-20.0,-26.0,40
-16.0,-28.0,-30.0,-10.0,-8.0,-27.0,2.0,-19.0,-26.0,40
-15.0,-28.0,-30.0,-8.0,-7.0,-26.0,3.0,-17.0,-24.0,40
-15.0,-28.0,-30.0,-6.0,-7.0,-25.0,4.0,-17.0,-23.0,40
-13.0,-28.0,-28.0,-5.0,-5.0,-24.0,5.0,-16.0,-22.0,40
-11.0,-27.0,-28.0,-2.0,-4.0,-24.0,6.0,-16.0,-21.0,40
-11.0,-27.0,-26.0,-5.0,-3.0,-24.0,6.0,-15.0,-21.0,40
-11.0,-27.0,-28.0,-5.0,-3.0,-24.0,6.0,-15.0,-21.0,40
-11.0,-27.0,-28.0,-5.0,-3.0,-24.0,6.0,-15.0,-21.0,40
-11.0,-26.0,-28.0,-5.0,-3.0,-24.0,7.0,-13.0,-20.0,40
-10.0,-26.0,-26.0,-2.0,-2.0,-24.0,7.0,-13.0,-19.0,40
-10.0,-26.0,-26.0,-2.0,0.0,-24.0,8.0,-13.0,-18.0,40
-9.0,-25.0,-25.0,-1.0,0.0,-22.0,8.0,-13.0,-17.0,40
-9.0,-24.0,-23.0,0.0,0.0,-22.0,8.0,-12.0,-16.0,40
-9.0,-24.0,-23.0,0.0,0.0,-22.0,8.0,-15.0,-16.0,40
-9.0,-24.0,-23.0,0.0,0.0,-22.0,7.0,-15.0,-18.0,40
-9.0,-24.0,-23.0,0.0,0.0,-22.0,6.0,-15.0,-18.0,40
-10.0,-24.0,-23.0,0.0,0.0,-22.0,6.0,-15.0,-18.0,40
-9.0,-24.0,-23.0,1.0,0.0,-20.0,6.0,-13.0,-16.0,40
-8.0,-24.0,-23.0,1.0,0.0,-19.0,7.0,-12.0,-16.0,40
-8.0,-23.0,-23.0,1.0,0.0,-18.0,8.0,-10.0,-15.0,40
-7.0,-23.0,-23.0,1.0,1.0,-18.0,8.0,-9.0,-15.0,40
-8.0,-22.0,-23.0,0.0,0.0,-18.0,8.0,-10.0,-14.0,40
-9.0,-22.0,-23.0,-2.0,0.0,-18.0,8.0,-10.0,-15.0,40
-9.0,-22.0,-23.0,-2.0,0.0,-18.0,7.0,-10.0,-16.0,40
-9.0,-22.0,-24.0,-2.0,0.0,-18.0,6.0,-12.0,-16.0,40
-9.0,-22.0,-24.0,-2.0,-1.0,-18.0,6.0,-12.0,-18.0,40
-44.0,-71.0,-84.0,-113.0,9.0,-162.0,54.0,-25.0,-53.0,41
-44.0,-74.0,-86.0,-115.0,9.0,-165.0,54.0,-25.0,-54.0,41
-44.0,-76.0,-87.0,-124.0,9.0,-174.0,53.0,-25.0,-54.0,41
-44.0,-77.0,-87.0,-125.0,8.0,-175.0,53.0,-26.0,-54.0,41
-44.0,-77.0,-86.0,-125.0,8.0,-175.0,54.0,-26.0,-54.0,41
-44.0,-77.0,-86.0,-125.0,9.0,-175.0,54.0,-26.0,-53.0,41
-44.0,-76.0,-84.0,-125.0,9.0,-175.0,54.0,-25.0,-52.0,41
-44.0,-76.0,-84.0,-125.0,9.0,-175.0,55.0,-25.0,-52.0,41
-47.0,-75.0,-84.0,-132.0,7.0,-175.0,54.0,-25.0,-52.0,41
-48.0,-75.0,-86.0,-137.0,5.0,-176.0,54.0,-25.0,-52.0,41
-48.0,-75.0,-88.0,-138.0,5.0,-177.0,53.0,-25.0,-54.0,41
-48.0,-79.0,-88.0,-141.0,5.0,-177.0,53.0,-25.0,-54.0,41
-49.0,-79.0,-88.0,-145.0,5.0,-177.0,53.0,-25.0,-54.0,41
-49.0,-75.0,-88.0,-141.0,5.0,-177.0,53.0,-25.0,-52.0,41
-49.0,-75.0,-87.0,-141.0,5.0,-177.0,54.0,-25.0,-49.0,41
-49.0,-75.0,-87.0,-141.0,5.0,-177.0,54.0,-25.0,-49.0,41
-49.0,-75.0,-86.0,-141.0,6.0,-177.0,54.0,-25.0,-48.0,41
-49.0,-82.0,-87.0,-142.0,5.0,-180.0,54.0,-25.0,-49.0,41
-52.0,-83.0,-89.0,-146.0,5.0,-181.0,54.0,-27.0,-49.0,41
-55.0,-83.0,-89.0,-148.0,5.0,-182.0,54.0,-28.0,-49.0,41
-57.0,-83.0,-89.0,-148.0,5.0,-186.0,54.0,-29.0,-50.0,41
-57.0,-83.0,-91.0,-149.0,5.0,-186.0,54.0,-29.0,-50.0,41
-57.0,-83.0,-89.0,-149.0,5.0,-182.0,54.0,-28.0,-49.0,41
-55.0,-83.0,-89.0,-149.0,5.0,-182.0,54.0,-27.0,-48.0,41
-53.0,-83.0,-89.0,-149.0,5.0,-181.0,56.0,-27.0,-48.0,41
-53.0,-82.0,-89.0,-149.0,6.0,-181.0,56.0,-27.0,-48.0,41
-57.0,-83.0,-89.0,-150.0,5.0,-182.0,56.0,-26.0,-47.0,41
-57.0,-83.0,-91.0,-150.0,5.0,-187.0,54.0,-27.0,-47.0,41
-57.0,-83.0,-92.0,-153.0,5.0,-189.0,53.0,-27.0,-47.0,41
-57.0,-83.0,-93.0,-153.0,5.0,-189.0,53.0,-28.0,-47.0,41
-57.0,-83.0,-94.0,-153.0,5.0,-189.0,53.0,-28.0,-49.0,41
-57.0,-79.0,-93.0,-150.0,5.0,-189.0,53.0,-28.0,-47.0,41
-57.0,-79.0,-92.0,-150.0,6.0,-187.0,54.0,-28.0,-46.0,41
-56.0,-79.0,-91.0,-150.0,6.0,-183.0,54.0,-28.0,-46.0,41
-55.0,-79.0,-91.0,-150.0,6.0,-183.0,54.0,-28.0,-46.0,41
-56.0,-78.0,-89.0,-151.0,7.0,-182.0,54.0,-28.0,-45.0,41
-57.0,-79.0,-89.0,-154.0,7.0,-184.0,54.0,-28.0,-46.0,41
-59.0,-82.0,-91.0,-155.0,6.0,-187.0,53.0,-28.0,-46.0,41
-59.0,-82.0,-91.0,-156.0,4.0,-188.0,53.0,-28.0,-46.0,41
-59.0,-83.0,-91.0,-158.0,3.0,-189.0,53.0,-28.0,-47.0,41
-59.0,-82.0,-89.0,-158.0,3.0,-189.0,53.0,-28.0,-47.0,41
-59.0,-82.0,-89.0,-158.0,3.0,-188.0,53.0,-28.0,-46.0,41
-59.0,-82.0,-88.0,-158.0,3.0,-187.0,53.0,-28.0,-45.0,41
-58.0,-81.0,-87.0,-158.0,3.0,-187.0,53.0,-27.0,-44.0,41
-59.0,-82.0,-88.0,-168.0,1.0,-187.0,53.0,-27.0,-44.0,41
-59.0,-83.0,-91.0,-171.0,-1.0,-189.0,53.0,-28.0,-44.0,41
-59.0,-83.0,-91.0,-171.0,-1.0,-189.0,53.0,-28.0,-45.0,41
-59.0,-83.0,-91.0,-173.0,-1.0,-189.0,53.0,-28.0,-45.0,41
-60.0,-83.0,-91.0,-173.0,-1.0,-189.0,52.0,-28.0,-45.0,41
-60.0,-83.0,-91.0,-171.0,-1.0,-189.0,53.0,-28.0,-45.0,41
-10.0,-2.0,22.0,-141.0,-86.0,8.0,16.0,58.0,-110.0,43
-10.0,-2.0,22.0,-140.0,-82.0,8.0,17.0,58.0,-108.0,43
-10.0,-2.0,22.0,-140.0,-79.0,8.0,20.0,58.0,-108.0,43
-9.0,-3.0,19.0,-141.0,-82.0,0.0,17.0,59.0,-108.0,43
-9.0,-3.0,18.0,-141.0,-83.0,-2.0,17.0,59.0,-110.0,43
-9.0,-3.0,17.0,-141.0,-83.0,-3.0,15.0,59.0,-111.0,43
-9.0,-3.0,17.0,-145.0,-89.0,-4.0,14.0,59.0,-113.0,43
-9.0,-3.0,17.0,-145.0,-89.0,-8.0,14.0,59.0,-120.0,43
-8.0,-3.0,17.0,-145.0,-89.0,-8.0,15.0,60.0,-120.0,43
-4.0,0.0,17.0,-145.0,-89.0,-8.0,17.0,62.0,-120.0,43
-4.0,3.0,17.0,-145.0,-89.0,-8.0,17.0,63.0,-120.0,43
-4.0,4.0,17.0,-144.0,-89.0,-8.0,17.0,69.0,-120.0,43
0.0,6.0,18.0,-145.0,-92.0,-9.0,15.0,69.0,-123.0,43
0.0,3.0,18.0,-145.0,-92.0,-9.0,15.0,68.0,-124.0,43
-3.0,3.0,17.0,-145.0,-92.0,-11.0,15.0,68.0,-126.0,43
-3.0,3.0,14.0,-145.0,-92.0,-13.0,15.0,66.0,-127.0,43
-3.0,3.0,14.0,-145.0,-92.0,-13.0,15.0,63.0,-127.0,43
0.0,3.0,14.0,-142.0,-87.0,-13.0,17.0,63.0,-127.0,43
3.0,3.0,14.0,-140.0,-87.0,-13.0,18.0,66.0,-127.0,43
3.0,5.0,14.0,-137.0,-84.0,-13.0,18.0,66.0,-127.0,43
3.0,5.0,14.0,-133.0,-83.0,-13.0,19.0,68.0,-127.0,43
4.0,5.0,12.0,-133.0,-83.0,-13.0,19.0,69.0,-128.0,43
